DateTime,Consumption,Month,Year,Date,Time,Week,Day
2021-06-16 10:00:00,8661.0,6,2021,2021-06-16,10:00:00,24,Wednesday
2021-06-16 11:00:00,8726.0,6,2021,2021-06-16,11:00:00,24,Wednesday
2021-06-16 12:00:00,8786.0,6,2021,2021-06-16,12:00:00,24,Wednesday
2021-06-16 13:00:00,8869.0,6,2021,2021-06-16,13:00:00,24,Wednesday
2021-06-16 14:00:00,8787.0,6,2021,2021-06-16,14:00:00,24,Wednesday
2021-06-16 15:00:00,8591.0,6,2021,2021-06-16,15:00:00,24,Wednesday
2021-06-16 16:00:00,8621.0,6,2021,2021-06-16,16:00:00,24,Wednesday
2021-06-16 17:00:00,8651.0,6,2021,2021-06-16,17:00:00,24,Wednesday
2021-06-16 18:00:00,8623.0,6,2021,2021-06-16,18:00:00,24,Wednesday
2021-06-16 19:00:00,8491.0,6,2021,2021-06-16,19:00:00,24,Wednesday
2021-06-16 20:00:00,8555.0,6,2021,2021-06-16,20:00:00,24,Wednesday
2021-06-16 21:00:00,8470.0,6,2021,2021-06-16,21:00:00,24,Wednesday
2021-06-16 22:00:00,8167.0,6,2021,2021-06-16,22:00:00,24,Wednesday
2021-06-16 23:00:00,8167.0,6,2021,2021-06-16,23:00:00,24,Wednesday
2021-06-17 00:00:00,7970.0,6,2021,2021-06-17,00:00:00,24,Thursday
2021-06-17 01:00:00,7745.0,6,2021,2021-06-17,01:00:00,24,Thursday
2021-06-17 02:00:00,7488.0,6,2021,2021-06-17,02:00:00,24,Thursday
2021-06-17 03:00:00,7296.0,6,2021,2021-06-17,03:00:00,24,Thursday
2021-06-17 04:00:00,7150.0,6,2021,2021-06-17,04:00:00,24,Thursday
2021-06-17 05:00:00,7078.0,6,2021,2021-06-17,05:00:00,24,Thursday
2021-06-17 06:00:00,7283.0,6,2021,2021-06-17,06:00:00,24,Thursday
2021-06-17 07:00:00,7867.0,6,2021,2021-06-17,07:00:00,24,Thursday
2021-06-17 08:00:00,8350.0,6,2021,2021-06-17,08:00:00,24,Thursday
2021-06-17 09:00:00,8542.0,6,2021,2021-06-17,09:00:00,24,Thursday
2021-06-17 10:00:00,8642.0,6,2021,2021-06-17,10:00:00,24,Thursday
2021-06-17 11:00:00,8598.0,6,2021,2021-06-17,11:00:00,24,Thursday
2021-06-17 12:00:00,8594.0,6,2021,2021-06-17,12:00:00,24,Thursday
2021-06-17 13:00:00,8709.0,6,2021,2021-06-17,13:00:00,24,Thursday
2021-06-17 14:00:00,8693.0,6,2021,2021-06-17,14:00:00,24,Thursday
2021-06-17 15:00:00,8661.0,6,2021,2021-06-17,15:00:00,24,Thursday
2021-06-17 16:00:00,8686.0,6,2021,2021-06-17,16:00:00,24,Thursday
2021-06-17 17:00:00,8706.0,6,2021,2021-06-17,17:00:00,24,Thursday
2021-06-17 18:00:00,8701.0,6,2021,2021-06-17,18:00:00,24,Thursday
2021-06-17 19:00:00,8616.0,6,2021,2021-06-17,19:00:00,24,Thursday
2021-06-17 20:00:00,8589.0,6,2021,2021-06-17,20:00:00,24,Thursday
2021-06-17 21:00:00,8533.0,6,2021,2021-06-17,21:00:00,24,Thursday
2021-06-17 22:00:00,8320.0,6,2021,2021-06-17,22:00:00,24,Thursday
2021-06-17 23:00:00,8292.0,6,2021,2021-06-17,23:00:00,24,Thursday
2021-06-18 00:00:00,8160.0,6,2021,2021-06-18,00:00:00,24,Friday
2021-06-18 01:00:00,7854.0,6,2021,2021-06-18,01:00:00,24,Friday
2021-06-18 02:00:00,7522.0,6,2021,2021-06-18,02:00:00,24,Friday
2021-06-18 03:00:00,7344.0,6,2021,2021-06-18,03:00:00,24,Friday
2021-06-18 04:00:00,7205.0,6,2021,2021-06-18,04:00:00,24,Friday
2021-06-18 05:00:00,7207.0,6,2021,2021-06-18,05:00:00,24,Friday
2021-06-18 06:00:00,7424.0,6,2021,2021-06-18,06:00:00,24,Friday
2021-06-18 07:00:00,7973.0,6,2021,2021-06-18,07:00:00,24,Friday
2021-06-18 08:00:00,8321.0,6,2021,2021-06-18,08:00:00,24,Friday
2021-06-18 09:00:00,8625.0,6,2021,2021-06-18,09:00:00,24,Friday
2021-06-18 10:00:00,8833.0,6,2021,2021-06-18,10:00:00,24,Friday
2021-06-18 11:00:00,8885.0,6,2021,2021-06-18,11:00:00,24,Friday
2021-06-18 12:00:00,8919.0,6,2021,2021-06-18,12:00:00,24,Friday
2021-06-18 13:00:00,9002.0,6,2021,2021-06-18,13:00:00,24,Friday
2021-06-18 14:00:00,8981.0,6,2021,2021-06-18,14:00:00,24,Friday
2021-06-18 15:00:00,8930.0,6,2021,2021-06-18,15:00:00,24,Friday
2021-06-18 16:00:00,8915.0,6,2021,2021-06-18,16:00:00,24,Friday
2021-06-18 17:00:00,8908.0,6,2021,2021-06-18,17:00:00,24,Friday
2021-06-18 18:00:00,8913.0,6,2021,2021-06-18,18:00:00,24,Friday
2021-06-18 19:00:00,8758.0,6,2021,2021-06-18,19:00:00,24,Friday
2021-06-18 20:00:00,8680.0,6,2021,2021-06-18,20:00:00,24,Friday
2021-06-18 21:00:00,8516.0,6,2021,2021-06-18,21:00:00,24,Friday
2021-06-18 22:00:00,8231.0,6,2021,2021-06-18,22:00:00,24,Friday
2021-06-18 23:00:00,8265.0,6,2021,2021-06-18,23:00:00,24,Friday
2021-06-19 00:00:00,8164.0,6,2021,2021-06-19,00:00:00,24,Saturday
2021-06-19 01:00:00,7840.0,6,2021,2021-06-19,01:00:00,24,Saturday
2021-06-19 02:00:00,7449.0,6,2021,2021-06-19,02:00:00,24,Saturday
2021-06-19 03:00:00,7218.0,6,2021,2021-06-19,03:00:00,24,Saturday
2021-06-19 04:00:00,7059.0,6,2021,2021-06-19,04:00:00,24,Saturday
2021-06-19 05:00:00,6978.0,6,2021,2021-06-19,05:00:00,24,Saturday
2021-06-19 06:00:00,7045.0,6,2021,2021-06-19,06:00:00,24,Saturday
2021-06-19 07:00:00,7247.0,6,2021,2021-06-19,07:00:00,24,Saturday
2021-06-19 08:00:00,7558.0,6,2021,2021-06-19,08:00:00,24,Saturday
2021-06-19 09:00:00,7802.0,6,2021,2021-06-19,09:00:00,24,Saturday
2021-06-19 10:00:00,7992.0,6,2021,2021-06-19,10:00:00,24,Saturday
2021-06-19 11:00:00,8156.0,6,2021,2021-06-19,11:00:00,24,Saturday
2021-06-19 12:00:00,8250.0,6,2021,2021-06-19,12:00:00,24,Saturday
2021-06-19 13:00:00,8253.0,6,2021,2021-06-19,13:00:00,24,Saturday
2021-06-19 14:00:00,8205.0,6,2021,2021-06-19,14:00:00,24,Saturday
2021-06-19 15:00:00,8231.0,6,2021,2021-06-19,15:00:00,24,Saturday
2021-06-19 16:00:00,8294.0,6,2021,2021-06-19,16:00:00,24,Saturday
2021-06-19 17:00:00,8322.0,6,2021,2021-06-19,17:00:00,24,Saturday
2021-06-19 18:00:00,8327.0,6,2021,2021-06-19,18:00:00,24,Saturday
2021-06-19 19:00:00,8297.0,6,2021,2021-06-19,19:00:00,24,Saturday
2021-06-19 20:00:00,8346.0,6,2021,2021-06-19,20:00:00,24,Saturday
2021-06-19 21:00:00,8242.0,6,2021,2021-06-19,21:00:00,24,Saturday
2021-06-19 22:00:00,7990.0,6,2021,2021-06-19,22:00:00,24,Saturday
2021-06-19 23:00:00,8012.0,6,2021,2021-06-19,23:00:00,24,Saturday
2021-06-20 00:00:00,8004.0,6,2021,2021-06-20,00:00:00,24,Sunday
2021-06-20 01:00:00,7743.0,6,2021,2021-06-20,01:00:00,24,Sunday
2021-06-20 02:00:00,7400.0,6,2021,2021-06-20,02:00:00,24,Sunday
2021-06-20 03:00:00,7251.0,6,2021,2021-06-20,03:00:00,24,Sunday
2021-06-20 04:00:00,7085.0,6,2021,2021-06-20,04:00:00,24,Sunday
2021-06-20 05:00:00,6962.0,6,2021,2021-06-20,05:00:00,24,Sunday
2021-06-20 06:00:00,7044.0,6,2021,2021-06-20,06:00:00,24,Sunday
2021-06-20 07:00:00,7136.0,6,2021,2021-06-20,07:00:00,24,Sunday
2021-06-20 08:00:00,7333.0,6,2021,2021-06-20,08:00:00,24,Sunday
2021-06-20 09:00:00,7585.0,6,2021,2021-06-20,09:00:00,24,Sunday
2021-06-20 10:00:00,7811.0,6,2021,2021-06-20,10:00:00,24,Sunday
2021-06-20 11:00:00,7974.0,6,2021,2021-06-20,11:00:00,24,Sunday
2021-06-20 12:00:00,8126.0,6,2021,2021-06-20,12:00:00,24,Sunday
2021-06-20 13:00:00,8216.0,6,2021,2021-06-20,13:00:00,24,Sunday
2021-06-20 14:00:00,8182.0,6,2021,2021-06-20,14:00:00,24,Sunday
2021-06-20 15:00:00,8190.0,6,2021,2021-06-20,15:00:00,24,Sunday
2021-06-20 16:00:00,8148.0,6,2021,2021-06-20,16:00:00,24,Sunday
2021-06-20 17:00:00,8112.0,6,2021,2021-06-20,17:00:00,24,Sunday
2021-06-20 18:00:00,8176.0,6,2021,2021-06-20,18:00:00,24,Sunday
2021-06-20 19:00:00,8085.0,6,2021,2021-06-20,19:00:00,24,Sunday
2021-06-20 20:00:00,8042.0,6,2021,2021-06-20,20:00:00,24,Sunday
2021-06-20 21:00:00,7994.0,6,2021,2021-06-20,21:00:00,24,Sunday
2021-06-20 22:00:00,7784.0,6,2021,2021-06-20,22:00:00,24,Sunday
2021-06-20 23:00:00,7897.0,6,2021,2021-06-20,23:00:00,24,Sunday
2021-06-21 00:00:00,7769.0,6,2021,2021-06-21,00:00:00,25,Monday
2021-06-21 01:00:00,7469.0,6,2021,2021-06-21,01:00:00,25,Monday
2021-06-21 02:00:00,7163.0,6,2021,2021-06-21,02:00:00,25,Monday
2021-06-21 03:00:00,6948.0,6,2021,2021-06-21,03:00:00,25,Monday
2021-06-21 04:00:00,6809.0,6,2021,2021-06-21,04:00:00,25,Monday
2021-06-21 05:00:00,6869.0,6,2021,2021-06-21,05:00:00,25,Monday
2021-06-21 06:00:00,7060.0,6,2021,2021-06-21,06:00:00,25,Monday
2021-06-21 07:00:00,7622.0,6,2021,2021-06-21,07:00:00,25,Monday
2021-06-21 08:00:00,8280.0,6,2021,2021-06-21,08:00:00,25,Monday
2021-06-21 09:00:00,8632.0,6,2021,2021-06-21,09:00:00,25,Monday
2021-06-21 10:00:00,8791.0,6,2021,2021-06-21,10:00:00,25,Monday
2021-06-21 11:00:00,8938.0,6,2021,2021-06-21,11:00:00,25,Monday
2021-06-21 12:00:00,9119.0,6,2021,2021-06-21,12:00:00,25,Monday
2021-06-21 13:00:00,9180.0,6,2021,2021-06-21,13:00:00,25,Monday
2021-06-21 14:00:00,9152.0,6,2021,2021-06-21,14:00:00,25,Monday
2021-06-21 15:00:00,9191.0,6,2021,2021-06-21,15:00:00,25,Monday
2021-06-21 16:00:00,9102.0,6,2021,2021-06-21,16:00:00,25,Monday
2021-06-21 17:00:00,8989.0,6,2021,2021-06-21,17:00:00,25,Monday
2021-06-21 18:00:00,8935.0,6,2021,2021-06-21,18:00:00,25,Monday
2021-06-21 19:00:00,8758.0,6,2021,2021-06-21,19:00:00,25,Monday
2021-06-21 20:00:00,8569.0,6,2021,2021-06-21,20:00:00,25,Monday
2021-06-21 21:00:00,8600.0,6,2021,2021-06-21,21:00:00,25,Monday
2021-06-21 22:00:00,8446.0,6,2021,2021-06-21,22:00:00,25,Monday
2021-06-21 23:00:00,8427.0,6,2021,2021-06-21,23:00:00,25,Monday
2021-06-22 00:00:00,8239.0,6,2021,2021-06-22,00:00:00,25,Tuesday
2021-06-22 01:00:00,7896.0,6,2021,2021-06-22,01:00:00,25,Tuesday
2021-06-22 02:00:00,7566.0,6,2021,2021-06-22,02:00:00,25,Tuesday
2021-06-22 03:00:00,7315.0,6,2021,2021-06-22,03:00:00,25,Tuesday
2021-06-22 04:00:00,7052.0,6,2021,2021-06-22,04:00:00,25,Tuesday
2021-06-22 05:00:00,6958.0,6,2021,2021-06-22,05:00:00,25,Tuesday
2021-06-22 06:00:00,7194.0,6,2021,2021-06-22,06:00:00,25,Tuesday
2021-06-22 07:00:00,7795.0,6,2021,2021-06-22,07:00:00,25,Tuesday
2021-06-22 08:00:00,8260.0,6,2021,2021-06-22,08:00:00,25,Tuesday
2021-06-22 09:00:00,8548.0,6,2021,2021-06-22,09:00:00,25,Tuesday
2021-06-22 10:00:00,8776.0,6,2021,2021-06-22,10:00:00,25,Tuesday
2021-06-22 11:00:00,8846.0,6,2021,2021-06-22,11:00:00,25,Tuesday
2021-06-22 12:00:00,9010.0,6,2021,2021-06-22,12:00:00,25,Tuesday
2021-06-22 13:00:00,9062.0,6,2021,2021-06-22,13:00:00,25,Tuesday
2021-06-22 14:00:00,8993.0,6,2021,2021-06-22,14:00:00,25,Tuesday
2021-06-22 15:00:00,9014.0,6,2021,2021-06-22,15:00:00,25,Tuesday
2021-06-22 16:00:00,8963.0,6,2021,2021-06-22,16:00:00,25,Tuesday
2021-06-22 17:00:00,8881.0,6,2021,2021-06-22,17:00:00,25,Tuesday
2021-06-22 18:00:00,8823.0,6,2021,2021-06-22,18:00:00,25,Tuesday
2021-06-22 19:00:00,8634.0,6,2021,2021-06-22,19:00:00,25,Tuesday
2021-06-22 20:00:00,8562.0,6,2021,2021-06-22,20:00:00,25,Tuesday
2021-06-22 21:00:00,8470.0,6,2021,2021-06-22,21:00:00,25,Tuesday
2021-06-22 22:00:00,8324.0,6,2021,2021-06-22,22:00:00,25,Tuesday
2021-06-22 23:00:00,8441.0,6,2021,2021-06-22,23:00:00,25,Tuesday
2021-06-23 00:00:00,8343.0,6,2021,2021-06-23,00:00:00,25,Wednesday
2021-06-23 01:00:00,8033.0,6,2021,2021-06-23,01:00:00,25,Wednesday
2021-06-23 02:00:00,7701.0,6,2021,2021-06-23,02:00:00,25,Wednesday
2021-06-23 03:00:00,7524.0,6,2021,2021-06-23,03:00:00,25,Wednesday
2021-06-23 04:00:00,7430.0,6,2021,2021-06-23,04:00:00,25,Wednesday
2021-06-23 05:00:00,7418.0,6,2021,2021-06-23,05:00:00,25,Wednesday
2021-06-23 06:00:00,7543.0,6,2021,2021-06-23,06:00:00,25,Wednesday
2021-06-23 07:00:00,8068.0,6,2021,2021-06-23,07:00:00,25,Wednesday
2021-06-23 08:00:00,8415.0,6,2021,2021-06-23,08:00:00,25,Wednesday
2021-06-23 09:00:00,8645.0,6,2021,2021-06-23,09:00:00,25,Wednesday
2021-06-23 10:00:00,8904.0,6,2021,2021-06-23,10:00:00,25,Wednesday
2021-06-23 11:00:00,8981.0,6,2021,2021-06-23,11:00:00,25,Wednesday
2021-06-23 12:00:00,9000.0,6,2021,2021-06-23,12:00:00,25,Wednesday
2021-06-23 13:00:00,9141.0,6,2021,2021-06-23,13:00:00,25,Wednesday
2021-06-23 14:00:00,9097.0,6,2021,2021-06-23,14:00:00,25,Wednesday
2021-06-23 15:00:00,9030.0,6,2021,2021-06-23,15:00:00,25,Wednesday
2021-06-23 16:00:00,8919.0,6,2021,2021-06-23,16:00:00,25,Wednesday
2021-06-23 17:00:00,8785.0,6,2021,2021-06-23,17:00:00,25,Wednesday
2021-06-23 18:00:00,8760.0,6,2021,2021-06-23,18:00:00,25,Wednesday
2021-06-23 19:00:00,8461.0,6,2021,2021-06-23,19:00:00,25,Wednesday
2021-06-23 20:00:00,8132.0,6,2021,2021-06-23,20:00:00,25,Wednesday
2021-06-23 21:00:00,8072.0,6,2021,2021-06-23,21:00:00,25,Wednesday
2021-06-23 22:00:00,8064.0,6,2021,2021-06-23,22:00:00,25,Wednesday
2021-06-23 23:00:00,8035.0,6,2021,2021-06-23,23:00:00,25,Wednesday
2021-06-24 00:00:00,7891.0,6,2021,2021-06-24,00:00:00,25,Thursday
2021-06-24 01:00:00,7535.0,6,2021,2021-06-24,01:00:00,25,Thursday
2021-06-24 02:00:00,7147.0,6,2021,2021-06-24,02:00:00,25,Thursday
2021-06-24 03:00:00,7077.0,6,2021,2021-06-24,03:00:00,25,Thursday
2021-06-24 04:00:00,6980.0,6,2021,2021-06-24,04:00:00,25,Thursday
2021-06-24 05:00:00,6945.0,6,2021,2021-06-24,05:00:00,25,Thursday
2021-06-24 06:00:00,7023.0,6,2021,2021-06-24,06:00:00,25,Thursday
2021-06-24 07:00:00,7340.0,6,2021,2021-06-24,07:00:00,25,Thursday
2021-06-24 08:00:00,7616.0,6,2021,2021-06-24,08:00:00,25,Thursday
2021-06-24 09:00:00,7848.0,6,2021,2021-06-24,09:00:00,25,Thursday
2021-06-24 10:00:00,8033.0,6,2021,2021-06-24,10:00:00,25,Thursday
2021-06-24 11:00:00,8260.0,6,2021,2021-06-24,11:00:00,25,Thursday
2021-06-24 12:00:00,8246.0,6,2021,2021-06-24,12:00:00,25,Thursday
2021-06-24 13:00:00,8262.0,6,2021,2021-06-24,13:00:00,25,Thursday
2021-06-24 14:00:00,8224.0,6,2021,2021-06-24,14:00:00,25,Thursday
2021-06-24 15:00:00,8097.0,6,2021,2021-06-24,15:00:00,25,Thursday
2021-06-24 16:00:00,8043.0,6,2021,2021-06-24,16:00:00,25,Thursday
2021-06-24 17:00:00,7998.0,6,2021,2021-06-24,17:00:00,25,Thursday
2021-06-24 18:00:00,7971.0,6,2021,2021-06-24,18:00:00,25,Thursday
2021-06-24 19:00:00,7844.0,6,2021,2021-06-24,19:00:00,25,Thursday
2021-06-24 20:00:00,7778.0,6,2021,2021-06-24,20:00:00,25,Thursday
2021-06-24 21:00:00,7958.0,6,2021,2021-06-24,21:00:00,25,Thursday
2021-06-24 22:00:00,8116.0,6,2021,2021-06-24,22:00:00,25,Thursday
2021-06-24 23:00:00,8136.0,6,2021,2021-06-24,23:00:00,25,Thursday
2021-06-25 00:00:00,7994.0,6,2021,2021-06-25,00:00:00,25,Friday
2021-06-25 01:00:00,7645.0,6,2021,2021-06-25,01:00:00,25,Friday
2021-06-25 02:00:00,7293.0,6,2021,2021-06-25,02:00:00,25,Friday
2021-06-25 03:00:00,7146.0,6,2021,2021-06-25,03:00:00,25,Friday
2021-06-25 04:00:00,6999.0,6,2021,2021-06-25,04:00:00,25,Friday
2021-06-25 05:00:00,6842.0,6,2021,2021-06-25,05:00:00,25,Friday
2021-06-25 06:00:00,6923.0,6,2021,2021-06-25,06:00:00,25,Friday
2021-06-25 07:00:00,7080.0,6,2021,2021-06-25,07:00:00,25,Friday
2021-06-25 08:00:00,7291.0,6,2021,2021-06-25,08:00:00,25,Friday
2021-06-25 09:00:00,7553.0,6,2021,2021-06-25,09:00:00,25,Friday
2021-06-25 10:00:00,7728.0,6,2021,2021-06-25,10:00:00,25,Friday
2021-06-25 11:00:00,7882.0,6,2021,2021-06-25,11:00:00,25,Friday
2021-06-25 12:00:00,7957.0,6,2021,2021-06-25,12:00:00,25,Friday
2021-06-25 13:00:00,7934.0,6,2021,2021-06-25,13:00:00,25,Friday
2021-06-25 14:00:00,7968.0,6,2021,2021-06-25,14:00:00,25,Friday
2021-06-25 15:00:00,8023.0,6,2021,2021-06-25,15:00:00,25,Friday
2021-06-25 16:00:00,8047.0,6,2021,2021-06-25,16:00:00,25,Friday
2021-06-25 17:00:00,8071.0,6,2021,2021-06-25,17:00:00,25,Friday
2021-06-25 18:00:00,8046.0,6,2021,2021-06-25,18:00:00,25,Friday
2021-06-25 19:00:00,8021.0,6,2021,2021-06-25,19:00:00,25,Friday
2021-06-25 20:00:00,7920.0,6,2021,2021-06-25,20:00:00,25,Friday
2021-06-25 21:00:00,7775.0,6,2021,2021-06-25,21:00:00,25,Friday
2021-06-25 22:00:00,7594.0,6,2021,2021-06-25,22:00:00,25,Friday
2021-06-25 23:00:00,7721.0,6,2021,2021-06-25,23:00:00,25,Friday
2021-06-26 00:00:00,7723.0,6,2021,2021-06-26,00:00:00,25,Saturday
2021-06-26 01:00:00,7441.0,6,2021,2021-06-26,01:00:00,25,Saturday
2021-06-26 02:00:00,7138.0,6,2021,2021-06-26,02:00:00,25,Saturday
2021-06-26 03:00:00,6915.0,6,2021,2021-06-26,03:00:00,25,Saturday
2021-06-26 04:00:00,6739.0,6,2021,2021-06-26,04:00:00,25,Saturday
2021-06-26 05:00:00,6647.0,6,2021,2021-06-26,05:00:00,25,Saturday
2021-06-26 06:00:00,6600.0,6,2021,2021-06-26,06:00:00,25,Saturday
2021-06-26 07:00:00,6706.0,6,2021,2021-06-26,07:00:00,25,Saturday
2021-06-26 08:00:00,6900.0,6,2021,2021-06-26,08:00:00,25,Saturday
2021-06-26 09:00:00,7096.0,6,2021,2021-06-26,09:00:00,25,Saturday
2021-06-26 10:00:00,7376.0,6,2021,2021-06-26,10:00:00,25,Saturday
2021-06-26 11:00:00,7568.0,6,2021,2021-06-26,11:00:00,25,Saturday
2021-06-26 12:00:00,7714.0,6,2021,2021-06-26,12:00:00,25,Saturday
2021-06-26 13:00:00,7807.0,6,2021,2021-06-26,13:00:00,25,Saturday
2021-06-26 14:00:00,7794.0,6,2021,2021-06-26,14:00:00,25,Saturday
2021-06-26 15:00:00,7787.0,6,2021,2021-06-26,15:00:00,25,Saturday
2021-06-26 16:00:00,7840.0,6,2021,2021-06-26,16:00:00,25,Saturday
2021-06-26 17:00:00,7893.0,6,2021,2021-06-26,17:00:00,25,Saturday
2021-06-26 18:00:00,7910.0,6,2021,2021-06-26,18:00:00,25,Saturday
2021-06-26 19:00:00,7924.0,6,2021,2021-06-26,19:00:00,25,Saturday
2021-06-26 20:00:00,7915.0,6,2021,2021-06-26,20:00:00,25,Saturday
2021-06-26 21:00:00,7763.0,6,2021,2021-06-26,21:00:00,25,Saturday
2021-06-26 22:00:00,7595.0,6,2021,2021-06-26,22:00:00,25,Saturday
2021-06-26 23:00:00,7688.0,6,2021,2021-06-26,23:00:00,25,Saturday
2021-06-27 00:00:00,7568.0,6,2021,2021-06-27,00:00:00,25,Sunday
2021-06-27 01:00:00,7359.0,6,2021,2021-06-27,01:00:00,25,Sunday
2021-06-27 02:00:00,7055.0,6,2021,2021-06-27,02:00:00,25,Sunday
2021-06-27 03:00:00,6878.0,6,2021,2021-06-27,03:00:00,25,Sunday
2021-06-27 04:00:00,6717.0,6,2021,2021-06-27,04:00:00,25,Sunday
2021-06-27 05:00:00,6647.0,6,2021,2021-06-27,05:00:00,25,Sunday
2021-06-27 06:00:00,6677.0,6,2021,2021-06-27,06:00:00,25,Sunday
2021-06-27 07:00:00,6774.0,6,2021,2021-06-27,07:00:00,25,Sunday
2021-06-27 08:00:00,6877.0,6,2021,2021-06-27,08:00:00,25,Sunday
2021-06-27 09:00:00,7089.0,6,2021,2021-06-27,09:00:00,25,Sunday
2021-06-27 10:00:00,7339.0,6,2021,2021-06-27,10:00:00,25,Sunday
2021-06-27 11:00:00,7585.0,6,2021,2021-06-27,11:00:00,25,Sunday
2021-06-27 12:00:00,7677.0,6,2021,2021-06-27,12:00:00,25,Sunday
2021-06-27 13:00:00,7781.0,6,2021,2021-06-27,13:00:00,25,Sunday
2021-06-27 14:00:00,7742.0,6,2021,2021-06-27,14:00:00,25,Sunday
2021-06-27 15:00:00,7819.0,6,2021,2021-06-27,15:00:00,25,Sunday
2021-06-27 16:00:00,7544.0,6,2021,2021-06-27,16:00:00,25,Sunday
2021-06-27 17:00:00,7537.0,6,2021,2021-06-27,17:00:00,25,Sunday
2021-06-27 18:00:00,7585.0,6,2021,2021-06-27,18:00:00,25,Sunday
2021-06-27 19:00:00,7566.0,6,2021,2021-06-27,19:00:00,25,Sunday
2021-06-27 20:00:00,7616.0,6,2021,2021-06-27,20:00:00,25,Sunday
2021-06-27 21:00:00,7606.0,6,2021,2021-06-27,21:00:00,25,Sunday
2021-06-27 22:00:00,7474.0,6,2021,2021-06-27,22:00:00,25,Sunday
2021-06-27 23:00:00,7602.0,6,2021,2021-06-27,23:00:00,25,Sunday
2021-06-28 00:00:00,7488.0,6,2021,2021-06-28,00:00:00,26,Monday
2021-06-28 01:00:00,7154.0,6,2021,2021-06-28,01:00:00,26,Monday
2021-06-28 02:00:00,6807.0,6,2021,2021-06-28,02:00:00,26,Monday
2021-06-28 03:00:00,6640.0,6,2021,2021-06-28,03:00:00,26,Monday
2021-06-28 04:00:00,6497.0,6,2021,2021-06-28,04:00:00,26,Monday
2021-06-28 05:00:00,6473.0,6,2021,2021-06-28,05:00:00,26,Monday
2021-06-28 06:00:00,6724.0,6,2021,2021-06-28,06:00:00,26,Monday
2021-06-28 07:00:00,7380.0,6,2021,2021-06-28,07:00:00,26,Monday
2021-06-28 08:00:00,7798.0,6,2021,2021-06-28,08:00:00,26,Monday
2021-06-28 09:00:00,8187.0,6,2021,2021-06-28,09:00:00,26,Monday
2021-06-28 10:00:00,8391.0,6,2021,2021-06-28,10:00:00,26,Monday
2021-06-28 11:00:00,8496.0,6,2021,2021-06-28,11:00:00,26,Monday
2021-06-28 12:00:00,8571.0,6,2021,2021-06-28,12:00:00,26,Monday
2021-06-28 13:00:00,8561.0,6,2021,2021-06-28,13:00:00,26,Monday
2021-06-28 14:00:00,8570.0,6,2021,2021-06-28,14:00:00,26,Monday
2021-06-28 15:00:00,8536.0,6,2021,2021-06-28,15:00:00,26,Monday
2021-06-28 16:00:00,8495.0,6,2021,2021-06-28,16:00:00,26,Monday
2021-06-28 17:00:00,8457.0,6,2021,2021-06-28,17:00:00,26,Monday
2021-06-28 18:00:00,8391.0,6,2021,2021-06-28,18:00:00,26,Monday
2021-06-28 19:00:00,8304.0,6,2021,2021-06-28,19:00:00,26,Monday
2021-06-28 20:00:00,8329.0,6,2021,2021-06-28,20:00:00,26,Monday
2021-06-28 21:00:00,8266.0,6,2021,2021-06-28,21:00:00,26,Monday
2021-06-28 22:00:00,7890.0,6,2021,2021-06-28,22:00:00,26,Monday
2021-06-28 23:00:00,7878.0,6,2021,2021-06-28,23:00:00,26,Monday
2021-06-29 00:00:00,7759.0,6,2021,2021-06-29,00:00:00,26,Tuesday
2021-06-29 01:00:00,7469.0,6,2021,2021-06-29,01:00:00,26,Tuesday
2021-06-29 02:00:00,7119.0,6,2021,2021-06-29,02:00:00,26,Tuesday
2021-06-29 03:00:00,6906.0,6,2021,2021-06-29,03:00:00,26,Tuesday
2021-06-29 04:00:00,6655.0,6,2021,2021-06-29,04:00:00,26,Tuesday
2021-06-29 05:00:00,6638.0,6,2021,2021-06-29,05:00:00,26,Tuesday
2021-06-29 06:00:00,6913.0,6,2021,2021-06-29,06:00:00,26,Tuesday
2021-06-29 07:00:00,7485.0,6,2021,2021-06-29,07:00:00,26,Tuesday
2021-06-29 08:00:00,7950.0,6,2021,2021-06-29,08:00:00,26,Tuesday
2021-06-29 09:00:00,8206.0,6,2021,2021-06-29,09:00:00,26,Tuesday
2021-06-29 10:00:00,8356.0,6,2021,2021-06-29,10:00:00,26,Tuesday
2021-06-29 11:00:00,8422.0,6,2021,2021-06-29,11:00:00,26,Tuesday
2021-06-29 12:00:00,8580.0,6,2021,2021-06-29,12:00:00,26,Tuesday
2021-06-29 13:00:00,8661.0,6,2021,2021-06-29,13:00:00,26,Tuesday
2021-06-29 14:00:00,8686.0,6,2021,2021-06-29,14:00:00,26,Tuesday
2021-06-29 15:00:00,8632.0,6,2021,2021-06-29,15:00:00,26,Tuesday
2021-06-29 16:00:00,8592.0,6,2021,2021-06-29,16:00:00,26,Tuesday
2021-06-29 17:00:00,8528.0,6,2021,2021-06-29,17:00:00,26,Tuesday
2021-06-29 18:00:00,8610.0,6,2021,2021-06-29,18:00:00,26,Tuesday
2021-06-29 19:00:00,8540.0,6,2021,2021-06-29,19:00:00,26,Tuesday
2021-06-29 20:00:00,8524.0,6,2021,2021-06-29,20:00:00,26,Tuesday
2021-06-29 21:00:00,8327.0,6,2021,2021-06-29,21:00:00,26,Tuesday
2021-06-29 22:00:00,8099.0,6,2021,2021-06-29,22:00:00,26,Tuesday
